Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Juan Jesus,br BRA,DF,it Napoli,32,1991,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joelinton,br BRA,"MF,FW",eng Newcastle Utd,26,1996,3.7,1,7,3,42.9,1.89,0.81,0.14,0.33,16.8,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
Alistair Johnston,ca CAN,DF,sct Celtic,24,1998,6.0,0,1,0,0.0,0.17,0.00,0.00,,14.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Michael Johnston,ie IRL,FW,sct Celtic,24,1999,1.1,0,2,1,50.0,1.86,0.93,0.00,0.00,23.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Frenkie de Jong,nl NED,MF,es Barcelona,26,1997,4.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luuk de Jong,nl NED,FW,nl PSV Eindhoven,32,1990,7.0,3,21,5,23.8,3.01,0.72,0.05,0.20,12.1,0,2,2,3.8,2.2,0.10,-0.8,-1.2,Matches

Joan Jordán,es ESP,MF,es Sevilla,29,1994,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jorginho,it ITA,MF,eng Arsenal,31,1991,5.9,1,1,0,0.0,0.17,0.00,0.00,,35.3,0,1,1,0.8,0.0,0.02,+0.2,0.0,Matches
Joselu,es ESP,FW,es Real Madrid,33,1990,3.1,5,30,9,30.0,9.57,2.87,0.17,0.56,10.1,0,0,0,5.4,5.4,0.18,-0.4,-0.4,Matches
Luka Jović,rs SRB,"FW,MF",it Milan,25,1997,0.4,0,5,1,20.0,14.06,2.81,0.00,0.00,13.5,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
Mauro Júnior,br BRA,"MF,DF",nl PSV Eindhoven,24,1999,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Hamed Junior Traorè,ci CIV,MF,it Napoli,23,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vinicius Júnior,br BRA,FW,es Real Madrid,23,2000,10.0,6,29,12,41.4,2.91,1.20,0.17,0.42,15.7,0,1,1,4.5,3.7,0.13,+1.5,+1.3,Matches
Josip Juranović,hr CRO,DF,de Union Berlin,27,1995,4.6,0,4,0,0.0,0.87,0.00,0.00,,28.1,2,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
David Jurásek,cz CZE,"MF,DF",pt Benfica,22,2000,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Uroš Kabić,rs SRB,DF,rs Red Star,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pierre Kalulu,fr FRA,DF,it Milan,23,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Daichi Kamada,jp JPN,MF,it Lazio,26,1996,2.9,0,4,2,50.0,1.40,0.70,0.00,0.00,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Dijon Kameri,at AUT,MF,at RB Salzburg,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Kampl,si SVN,MF,de RB Leipzig,32,1990,3.1,0,2,1,50.0,0.64,0.32,0.00,0.00,19.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Harry Kane,eng ENG,FW,de Bayern Munich,30,1993,11.8,8,33,13,39.4,2.80,1.10,0.15,0.38,18.3,2,3,3,6.7,4.3,0.13,+1.3,+0.7,Matches
Lee Kang-in,kr KOR,"MF,FW",fr Paris S-G,22,2001,3.8,1,12,4,33.3,3.14,1.05,0.08,0.25,18.2,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Matches
Guélor Kanga,ga GAB,MF,rs Red Star,32,1990,1.6,0,3,1,33.3,1.84,0.61,0.00,0.00,31.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Kings Kangwa,zm ZAM,MF,rs Red Star,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kazımcan Karataş,tr TUR,DF,tr Galatasaray,20,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Oleksii Kashchuk,ua UKR,FW,ua Shakhtar,23,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Aleksandar Katai,rs SRB,"MF,FW",rs Red Star,32,1991,0.9,1,6,2,33.3,6.84,2.28,0.17,0.50,12.6,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
Mandela Keita,be BEL,MF,be Antwerp,21,2002,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Kelsy,ve VEN,FW,ua Shakhtar,19,2004,1.5,1,2,1,50.0,1.34,0.67,0.50,1.00,9.6,0,0,0,0.2,0.2,0.12,+0.8,+0.8,Matches
Aljoscha Kemlein,de GER,MF,de Union Berlin,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gyrano Kerk,sr SUR,FW,be Antwerp,27,1995,2.3,0,3,1,33.3,1.31,0.44,0.00,0.00,8.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches

Rani Khedira,de GER,MF,de Union Berlin,29,1994,3.2,0,2,0,0.0,0.62,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Abdukodir Khusanov,uz UZB,DF,fr Lens,19,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joshua Kimmich,de GER,"MF,DF",de Bayern Munich,28,1995,12.0,1,9,3,33.3,0.75,0.25,0.11,0.33,20.4,1,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
Jakub Kiwior,pl POL,DF,eng Arsenal,23,2000,4.2,0,5,1,20.0,1.18,0.24,0.00,0.00,14.2,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
Simon Kjær,dk DEN,DF,it Milan,34,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maurits Kjærgaard,dk DEN,"MF,FW",at RB Salzburg,20,2003,2.3,0,3,0,0.0,1.31,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Davy Klaassen,nl NED,"MF,FW",it Inter,30,1993,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lukas Klostermann,de GER,DF,de RB Leipzig,27,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Robin Knoche,de GER,DF,de Union Berlin,31,1992,3.0,0,1,0,0.0,0.33,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Gregor Kobel,ch SUI,GK,de Dortmund,25,1997,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sekou Koita,ml MLI,FW,at RB Salzburg,23,1999,0.8,0,2,0,0.0,2.65,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Orkun Kökçü,tr TUR,MF,pt Benfica,22,2000,2.9,0,3,0,0.0,1.03,0.00,0.00,,24.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Koke,es ESP,MF,es Atlético Madrid,31,1992,8.6,0,3,0,0.0,0.35,0.00,0.00,,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Randal Kolo Muani,fr FRA,"FW,MF",fr Paris S-G,24,1998,5.2,1,8,2,25.0,1.53,0.38,0.13,0.50,12.8,0,0,0,1.9,1.9,0.24,-0.9,-0.9,Matches
Karim Konaté,ci CIV,"FW,MF",at RB Salzburg,19,2004,2.6,0,10,3,30.0,3.80,1.14,0.00,0.00,19.7,0,0,1,1.8,1.0,0.10,-1.8,-1.0,Matches
Yukhym Konoplia,ua UKR,DF,ua Shakhtar,23,1999,2.8,0,1,0,0.0,0.35,0.00,0.00,,13.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ilias Kostis,gr GRE,FW,es Atlético Madrid,20,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jules Koundé,fr FRA,DF,es Barcelona,24,1998,8.0,0,2,1,50.0,0.25,0.12,0.00,0.00,27.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Mateo Kovačić,hr CRO,MF,eng Manchester City,29,1994,4.8,0,6,0,0.0,1.25,0.00,0.00,,17.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Alex Král,cz CZE,MF,de Union Berlin,25,1998,2.8,1,3,2,66.7,1.08,0.72,0.33,0.50,27.3,0,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches
Jean-Philippe Krasso,ci CIV,"FW,MF",rs Red Star,26,1997,1.2,0,3,1,33.3,2.43,0.81,0.00,0.00,15.9,0,0,0,0.5,0.5,0.15,-0.5,-0.5,Matches
Frans Krätzig,de GER,DF,de Bayern Munich,20,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Toni Kroos,de GER,MF,es Real Madrid,33,1990,9.5,0,7,5,71.4,0.73,0.52,0.00,0.00,25.0,2,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Rade Krunić,ba BIH,"MF,DF",it Milan,29,1993,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,31.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Dmytro Kryskiv,ua UKR,"MF,FW",ua Shakhtar,22,2000,4.3,0,4,2,50.0,0.93,0.46,0.00,0.00,24.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches

Takefusa Kubo,jp JPN,"FW,MF",es Real Sociedad,22,2001,6.2,0,11,3,27.3,1.77,0.48,0.00,0.00,19.6,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,22,2001,7.4,0,17,3,17.6,2.29,0.40,0.00,0.00,18.8,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Gustaf Lagerbielke,se SWE,DF,sct Celtic,23,2000,0.9,1,1,1,100.0,1.15,1.15,1.00,1.00,2.6,0,0,0,0.8,0.8,0.79,+0.2,+0.2,Matches
Aïssa Laïdouni,tn TUN,MF,de Union Berlin,26,1996,3.1,0,2,0,0.0,0.65,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Konrad Laimer,at AUT,"MF,DF",de Bayern Munich,26,1997,8.6,0,2,0,0.0,0.23,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Érik Lamela,ar ARG,"FW,MF",es Sevilla,31,1992,2.1,0,1,1,100.0,0.48,0.48,0.00,0.00,5.2,0,0,0,0.3,0.3,0.26,-0.3,-0.3,Matches
Senne Lammens,be BEL,GK,be Antwerp,21,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Noa Lang,nl NED,FW,nl PSV Eindhoven,24,1999,1.8,0,9,4,44.4,4.91,2.18,0.00,0.00,19.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Jordan Larsson,se SWE,"FW,MF",dk FC Copenhagen,26,1997,1.2,0,3,2,66.7,2.60,1.73,0.00,0.00,15.4,0,0,1,1.0,0.2,0.08,-1.0,-0.2,Matches
Jamaal Lascelles,eng ENG,DF,eng Newcastle Utd,29,1993,5.0,0,2,0,0.0,0.40,0.00,0.00,,10.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Sandro Lauper,ch SUI,MF,ch Young Boys,26,1996,3.1,0,4,0,0.0,1.30,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Manuel Lazzari,it ITA,DF,it Lazio,29,1993,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Robin Le Normand,es ESP,DF,es Real Sociedad,26,1996,6.4,0,6,2,33.3,0.94,0.31,0.00,0.00,13.2,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Rafael Leão,pt POR,FW,it Milan,24,1999,4.9,1,11,4,36.4,2.24,0.82,0.09,0.25,18.6,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
Diogo Leite,pt POR,DF,de Union Berlin,24,1999,6.0,0,1,0,0.0,0.17,0.00,0.00,,13.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Stav Lemkin,il ISR,DF,ua Shakhtar,20,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christopher Lenz,de GER,DF,de RB Leipzig,28,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lukas Lerager,dk DEN,MF,dk FC Copenhagen,30,1993,6.0,3,6,4,66.7,1.00,0.67,0.50,0.75,14.6,0,0,0,1.3,1.3,0.23,+1.7,+1.7,Matches
Robert Lewandowski,pl POL,FW,es Barcelona,34,1988,8.2,3,22,9,40.9,2.70,1.10,0.14,0.33,12.4,0,0,0,3.0,3.0,0.13,0.0,0.0,Matches
Rico Lewis,eng ENG,"MF,DF",eng Manchester City,18,2004,6.1,0,5,0,0.0,0.82,0.00,0.00,,15.9,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
Matthijs de Ligt,nl NED,DF,de Bayern Munich,23,1999,5.2,0,5,0,0.0,0.96,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Victor Lindelöf,se SWE,DF,eng Manchester Utd,29,1994,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jesper Lindstrøm,dk DEN,FW,it Napoli,23,2000,0.7,0,1,0,0.0,1.41,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Ondřej Lingr,cz CZE,"FW,MF",nl Feyenoord,24,1998,0.8,0,1,0,0.0,1.30,0.00,0.00,,13.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Samuel Lino,br BRA,DF,es Atlético Madrid,23,1999,5.6,3,18,8,44.4,3.21,1.43,0.17,0.38,16.4,0,0,0,2.0,2.0,0.11,+1.0,+1.0,Matches

Valentino Livramento,eng ENG,"DF,FW",eng Newcastle Utd,20,2002,3.0,0,1,1,100.0,0.33,0.33,0.00,0.00,14.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Marcos Llorente,es ESP,"MF,DF",es Atlético Madrid,28,1995,7.2,0,5,1,20.0,0.69,0.14,0.00,0.00,20.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Danny Loader,eng ENG,"MF,FW",pt Porto,22,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stanislav Lobotka,sk SVK,MF,it Napoli,28,1994,7.5,0,1,0,0.0,0.13,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Ruben Loftus-Cheek,eng ENG,MF,it Milan,27,1996,3.6,0,8,0,0.0,2.23,0.00,0.00,,13.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Sean Longstaff,eng ENG,MF,eng Newcastle Utd,25,1997,3.9,1,2,2,100.0,0.51,0.51,0.50,0.50,17.9,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
Rony Lopes,pt POR,FW,pt Braga,27,1995,0.0,0,2,0,0.0,60.00,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Fermin López,es ESP,MF,es Barcelona,20,2003,3.1,2,11,3,27.3,3.56,0.97,0.18,0.67,20.0,0,0,0,2.2,2.2,0.20,-0.2,-0.2,Matches
Marcos López,pe PER,DF,nl Feyenoord,23,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hirving Lozano,mx MEX,FW,nl PSV Eindhoven,28,1995,4.2,0,16,5,31.3,3.82,1.19,0.00,0.00,23.2,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Vladimir Lučić,rs SRB,"DF,FW",rs Red Star,21,2002,2.3,0,3,0,0.0,1.32,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Florentino Luís,pt POR,MF,pt Benfica,23,1999,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Castello Lukeba,fr FRA,DF,de RB Leipzig,20,2002,6.9,0,1,1,100.0,0.15,0.15,0.00,0.00,8.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Dodi Lukebakio,be BEL,FW,es Sevilla,25,1997,2.7,0,4,1,25.0,1.46,0.37,0.00,0.00,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Valdemar Lund,dk DEN,DF,dk FC Copenhagen,20,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andriy Lunin,ua UKR,GK,es Real Madrid,24,1999,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fabian Lustenberger,ch SUI,DF,ch Young Boys,35,1988,1.0,0,1,0,0.0,1.00,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ian Maatsen,nl NED,DF,de Dortmund,21,2002,7.0,1,4,3,75.0,0.57,0.43,0.25,0.33,18.9,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
Deiver Machado,co COL,DF,fr Lens,29,1993,4.1,0,5,2,40.0,1.23,0.49,0.00,0.00,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Daizen Maeda,jp JPN,FW,sct Celtic,25,1997,3.1,0,5,1,20.0,1.59,0.32,0.00,0.00,16.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Gabriel Magalhães,br BRA,DF,eng Arsenal,25,1997,10.3,0,5,1,20.0,0.48,0.10,0.00,0.00,11.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Harry Maguire,eng ENG,DF,eng Manchester Utd,30,1993,3.4,1,2,2,100.0,0.58,0.58,0.50,0.50,7.7,0,0,0,0.3,0.3,0.14,+0.7,+0.7,Matches
Jon Magunacelaya,es ESP,MF,es Real Sociedad,23,2000,0.2,0,1,1,100.0,6.43,6.43,0.00,0.00,18.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Mike Maignan,fr FRA,GK,it Milan,28,1995,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kobbie Mainoo,eng ENG,MF,eng Manchester Utd,18,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Donyell Malen,nl NED,FW,de Dortmund,24,1999,5.1,1,23,11,47.8,4.55,2.18,0.04,0.09,17.3,0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
Darian Males,ch SUI,MF,ch Young Boys,22,2001,1.9,0,4,0,0.0,2.16,0.00,0.00,,23.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,29,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
José María Giménez,uy URU,DF,es Atlético Madrid,28,1995,5.3,0,3,1,33.3,0.56,0.19,0.00,0.00,11.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Mariano,do DOM,"MF,FW",es Sevilla,29,1993,0.7,0,3,1,33.3,4.29,1.43,0.00,0.00,18.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Adrián Marín,es ESP,DF,pt Braga,26,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
João Mário,pt POR,"FW,MF",pt Benfica,30,1993,3.6,3,7,3,42.9,1.96,0.84,0.43,1.00,16.2,0,0,0,1.5,1.5,0.21,+1.5,+1.5,Matches
João Mário Lopes,pt POR,DF,pt Porto,23,2000,6.6,0,1,0,0.0,0.15,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Marquinhos,br BRA,DF,fr Paris S-G,29,1994,10.0,0,3,0,0.0,0.30,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches
Anthony Martial,fr FRA,"FW,DF",eng Manchester Utd,27,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Martinelli,br BRA,FW,eng Arsenal,22,2001,5.3,2,10,5,50.0,1.87,0.94,0.20,0.40,16.5,0,0,0,1.8,1.8,0.18,+0.2,+0.2,Matches
Iñigo Martínez,es ESP,DF,es Barcelona,32,1991,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lautaro Martínez,ar ARG,FW,it Inter,25,1997,5.9,2,33,10,30.3,5.58,1.69,0.03,0.10,14.0,0,1,1,5.1,4.3,0.13,-3.1,-3.3,Matches
Lisandro Martínez,ar ARG,DF,eng Manchester Utd,25,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Toni Martínez,es ESP,FW,pt Porto,26,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adam Marušić,me MNE,DF,it Lazio,30,1992,5.7,0,2,0,0.0,0.35,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Matheus,br BRA,GK,pt Braga,31,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Magnus Mattsson,dk DEN,MF,dk FC Copenhagen,24,1999,1.3,1,5,2,40.0,3.98,1.59,0.20,0.50,17.2,0,0,0,0.5,0.5,0.11,+0.5,+0.5,Matches
Mykola Matviyenko,ua UKR,DF,ua Shakhtar,27,1996,5.0,1,3,2,66.7,0.60,0.40,0.33,0.50,6.7,0,0,0,0.4,0.4,0.15,+0.6,+0.6,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",de Bayern Munich,34,1989,0.5,0,4,2,50.0,8.18,4.09,0.00,0.00,12.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
Noussair Mazraoui,ma MAR,DF,de Bayern Munich,25,1997,7.2,0,5,1,20.0,0.70,0.14,0.00,0.00,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Kylian Mbappé,fr FRA,FW,fr Paris S-G,24,1998,12.0,8,48,23,47.9,4.00,1.92,0.10,0.22,16.4,0,3,3,8.0,5.7,0.12,0.0,-0.7,Matches
Callum McGregor,sct SCO,MF,sct Celtic,30,1993,5.8,0,4,2,50.0,0.69,0.35,0.00,0.00,26.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Scott McKenna,sct SCO,DF,dk FC Copenhagen,26,1996,2.0,0,1,0,0.0,0.50,0.00,0.00,,4.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Scott McTominay,sct SCO,MF,eng Manchester Utd,26,1996,4.2,1,9,1,11.1,2.12,0.24,0.11,1.00,14.6,0,0,0,1.4,1.4,0.15,-0.4,-0.4,Matches

Facundo Medina,ar ARG,DF,fr Lens,24,1999,5.5,0,4,1,25.0,0.73,0.18,0.00,0.00,17.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Hannibal Mejbri,tn TUN,"MF,FW",eng Manchester Utd,20,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Birger Meling,no NOR,DF,dk FC Copenhagen,28,1994,2.1,0,1,0,0.0,0.47,0.00,0.00,,19.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Memphis,nl NED,FW,es Atlético Madrid,29,1994,1.2,1,7,3,42.9,6.06,2.60,0.14,0.33,15.4,2,0,0,1.0,1.0,0.15,0.0,0.0,Matches
Joe Mendes,se SWE,DF,pt Braga,20,2002,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nuno Mendes,pt POR,DF,fr Paris S-G,21,2002,4.7,0,4,0,0.0,0.86,0.00,0.00,,15.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Brais Méndez,es ESP,MF,es Real Sociedad,26,1997,5.8,3,13,6,46.2,2.22,1.03,0.23,0.50,21.3,1,0,1,1.9,1.2,0.09,+1.1,+1.8,Matches
Ferland Mendy,fr FRA,DF,es Real Madrid,28,1995,9.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nampalys Mendy,sn SEN,MF,fr Lens,31,1992,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alex Meret,it ITA,GK,it Napoli,26,1997,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mikel Merino,es ESP,MF,es Real Sociedad,27,1996,7.0,2,14,4,28.6,2.00,0.57,0.14,0.50,12.2,0,0,0,2.1,2.1,0.15,-0.1,-0.1,Matches
Dries Mertens,be BEL,MF,tr Galatasaray,36,1987,2.2,0,4,1,25.0,1.79,0.45,0.00,0.00,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Alexander Meyer,de GER,GK,de Dortmund,32,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Srđan Mijailović,rs SRB,"DF,MF",rs Red Star,29,1993,5.4,0,3,2,66.7,0.55,0.37,0.00,0.00,20.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jovan Mijatović,rs SRB,"FW,MF",rs Red Star,18,2005,1.3,0,4,0,0.0,3.05,0.00,0.00,,15.9,0,0,0,0.9,0.9,0.23,-0.9,-0.9,Matches
Antoni Milambo,nl NED,"DF,MF",nl Feyenoord,18,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lewis Miley,eng ENG,MF,eng Newcastle Utd,17,2006,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Éder Militão,br BRA,DF,es Real Madrid,25,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kim Min-jae,kr KOR,DF,de Bayern Munich,26,1996,7.3,0,2,0,0.0,0.27,0.00,0.00,,8.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Yankuba Minteh,gm GAM,FW,nl Feyenoord,19,2004,2.2,1,10,5,50.0,4.55,2.27,0.10,0.20,17.0,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Matches
