Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Eduardo Ribeiro,pt POR,MF,Braga,20,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Henrique Ribeiro,pt POR,DF,B-SAD,19,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rodrigo Ribeiro,pt POR,FW,Sporting CP,16,2005,0.5,0,5,1,20.0,10.47,2.09,0.00,0.00,18.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Tomás Ribeiro,pt POR,DF,B-SAD,22,1999,17.0,0,9,2,22.2,0.53,0.12,0.00,0.00,17.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches

Ricardinho,br BRA,FW,Marítimo,20,2001,5.1,1,6,1,16.7,1.17,0.19,0.17,1.00,12.3,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
Ricardinho,pt POR,"FW,MF",Santa Clara,22,1998,24.0,5,36,15,41.7,1.50,0.63,0.14,0.33,18.8,0,0,0,3.1,3.1,0.09,+1.9,+1.9,Matches
André Ricardo,pt POR,"FW,MF",Famalicão,20,2000,0.8,0,4,1,25.0,4.93,1.23,0.00,0.00,17.1,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
Riccieli,br BRA,DF,Famalicão,22,1998,24.2,3,21,5,23.8,0.87,0.21,0.14,0.60,9.8,0,0,0,2.4,2.4,0.11,+0.6,+0.6,Matches
Rochinha,pt POR,"FW,MF",Vitória,26,1995,21.7,5,50,20,40.0,2.31,0.92,0.10,0.25,20.2,2,0,0,3.4,3.4,0.07,+1.6,+1.6,Matches
Bruno Rodrigues,pt POR,DF,Braga,20,2001,6.4,0,1,0,0.0,0.16,0.00,0.00,,8.3,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches
Ivo Rodrigues,pt POR,"FW,MF",Famalicão,26,1995,20.7,1,37,10,27.0,1.79,0.48,0.03,0.10,21.1,7,0,1,4.6,3.8,0.10,-3.6,-2.8,Matches
Pedro Rodrigues,pt POR,MF,Famalicão,24,1997,30.6,5,27,9,33.3,0.88,0.29,0.11,0.33,26.2,2,2,2,3.0,2.1,0.08,+2.0,+0.9,Matches
Julio Romão,br BRA,"MF,DF",Santa Clara,23,1998,4.0,0,2,0,0.0,0.50,0.00,0.00,,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Lazar Rosić,rs SRB,DF,Moreirense,28,1993,28.0,0,13,3,23.1,0.46,0.11,0.00,0.00,11.6,0,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches
Loreintz Rosier,fr FRA,MF,Estoril,22,1998,25.5,3,30,9,30.0,1.18,0.35,0.10,0.33,14.9,0,0,0,2.7,2.7,0.09,+0.3,+0.3,Matches
Iván Rossi,ar ARG,MF,Marítimo,27,1993,19.1,0,9,0,0.0,0.47,0.00,0.00,,26.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Abel Ruiz,es ESP,"FW,MF",Braga,21,2000,15.4,2,19,5,26.3,1.24,0.33,0.11,0.40,15.9,0,0,0,3.2,3.2,0.17,-1.2,-1.2,Matches
Alan Ruiz,ar ARG,MF,Arouca,27,1993,5.2,1,11,4,36.4,2.12,0.77,0.09,0.25,24.7,2,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
Leonardo Ruíz,co COL,FW,Estoril,25,1996,9.7,3,18,8,44.4,1.85,0.82,0.11,0.25,15.3,0,1,1,2.9,2.1,0.12,+0.1,-0.1,Matches
Helder Sá,pt POR,DF,Vitória,18,2002,5.6,0,2,0,0.0,0.36,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Pedro Sá,pt POR,MF,Portimonense,27,1993,12.0,1,7,2,28.6,0.58,0.17,0.14,0.50,22.0,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
Tiago Sá,pt POR,GK,Braga,26,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Falaye Sacko,ml MLI,DF,Vitória,26,1995,10.3,1,3,1,33.3,0.29,0.10,0.00,0.00,21.0,0,1,1,1.0,0.2,0.07,0.0,-0.2,Matches
Jorge Sáenz,es ESP,DF,Marítimo,24,1996,4.4,0,1,0,0.0,0.23,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Safira,br BRA,FW,B-SAD,26,1995,16.1,7,30,7,23.3,1.86,0.43,0.13,0.57,14.5,1,3,3,5.5,3.2,0.11,+1.5,+0.8,Matches
Pierre Sagna,sn SEN,DF,Santa Clara,30,1990,11.5,0,3,1,33.3,0.26,0.09,0.00,0.00,16.7,2,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Modibo Sagnan,ml MLI,DF,Tondela,22,1999,25.0,1,9,4,44.4,0.36,0.16,0.11,0.25,17.8,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
Braima Sambú,pt POR,MF,B-SAD,20,2001,7.9,0,4,0,0.0,0.51,0.00,0.00,,28.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Samu,pt POR,MF,Vizela,25,1996,27.4,4,57,22,38.6,2.08,0.80,0.07,0.18,20.9,1,0,0,3.7,3.7,0.06,+0.3,+0.3,Matches

Sandro,br BRA,"MF,FW",B-SAD,32,1989,0.8,1,1,1,100.0,1.20,1.20,1.00,1.00,21.5,0,0,0,0.1,0.1,0.10,+0.9,+0.9,Matches
Elder Santana,br BRA,"FW,MF",Gil Vicente FC,28,1993,3.7,2,16,7,43.8,4.31,1.89,0.13,0.29,12.1,0,0,0,1.4,1.4,0.09,+0.6,+0.6,Matches
Adílio Santos,br BRA,FW,Arouca,28,1993,1.7,0,3,0,0.0,1.73,0.00,0.00,,14.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
Jeferson Santos,br BRA,MF,Portimonense,29,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luís Santos,pt POR,"MF,DF",Boavista,21,2000,6.2,1,6,2,33.3,0.96,0.32,0.17,0.50,19.8,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
Nuno Santos,pt POR,"DF,MF",Sporting CP,26,1995,23.4,6,46,16,34.8,1.97,0.68,0.13,0.38,19.4,1,0,0,5.3,5.3,0.12,+0.7,+0.7,Matches
Nuno Santos,pt POR,"MF,FW",Paços,22,1999,25.9,5,36,10,27.8,1.39,0.39,0.14,0.50,21.9,5,0,0,3.1,3.1,0.09,+1.9,+1.9,Matches
Pablo Santos,br BRA,DF,Moreirense,29,1992,13.6,1,9,5,55.6,0.66,0.37,0.11,0.20,10.9,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
Rafael Santos,pt POR,MF,B-SAD,24,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Zaidu Sanusi,ng NGA,DF,Porto,24,1997,19.0,3,14,3,21.4,0.74,0.16,0.21,1.00,17.8,0,0,0,2.8,2.8,0.20,+0.2,+0.2,Matches
Adewele Sapara,ng NGA,"MF,DF",Portimonense,26,1995,0.6,0,3,1,33.3,4.66,1.55,0.00,0.00,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Pablo Sarabia,es ESP,"MF,FW",Sporting CP,29,1992,23.0,15,64,35,54.7,2.78,1.52,0.16,0.29,16.5,4,5,5,12.2,8.3,0.13,+2.8,+1.7,Matches
Andrés Sarmiento,co COL,FW,Vizela,23,1998,1.6,0,4,3,75.0,2.57,1.93,0.00,0.00,19.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Gustavo Sauer,br BRA,"FW,MF",Boavista,28,1993,25.5,6,54,17,31.5,2.12,0.67,0.07,0.24,26.8,7,2,2,4.4,2.9,0.05,+1.6,+1.1,Matches
Guilherme Schettine,br BRA,FW,Vizela,25,1995,16.9,8,45,14,31.1,2.67,0.83,0.16,0.50,17.2,3,1,1,6.9,6.1,0.14,+1.1,+0.9,Matches
Schürrle,pt POR,FW,Braga,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Haris Seferović,ch SUI,FW,Benfica,29,1992,4.4,3,16,7,43.8,3.66,1.60,0.13,0.29,11.5,0,1,1,3.5,2.7,0.17,-0.5,-0.7,Matches
Alfa Semedo,gw GNB,MF,Vitória,23,1997,16.4,0,21,7,33.3,1.28,0.43,0.00,0.00,21.2,0,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches
Rúben Semedo,pt POR,DF,Porto,27,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nuno Sequeira,pt POR,DF,Braga,30,1990,4.9,0,1,0,0.0,0.21,0.00,0.00,,32.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Paulo Sérgio Mota,pt POR,"DF,MF",Moreirense,30,1991,25.7,1,24,7,29.2,0.93,0.27,0.04,0.14,18.0,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches
André Silva,br BRA,FW,Arouca,24,1997,28.1,9,74,23,31.1,2.63,0.82,0.12,0.39,20.4,8,0,0,5.6,5.6,0.08,+3.4,+3.4,Matches
Benny Silva,pt POR,DF,Famalicão,20,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diogo Silva,br BRA,DF,Gil Vicente FC,26,1995,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,8.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
João Miguel Macedo Silva,pt POR,GK,Marítimo,26,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

João Pedro Sousa Silva,gw GNB,"FW,MF",Paços,24,1996,5.6,0,15,3,20.0,2.66,0.53,0.00,0.00,14.5,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
Jorge Fernando Santos Silva,pt POR,DF,Paços,25,1996,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,14.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Leandro Miguel Pereira Silva,pt POR,MF,Arouca,27,1994,24.4,1,19,6,31.6,0.78,0.25,0.05,0.17,26.9,2,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
Lucas Silva,br BRA,"FW,MF",Paços,23,1998,21.1,3,45,7,15.6,2.14,0.33,0.07,0.43,17.6,0,0,0,4.5,4.5,0.10,-1.5,-1.5,Matches
Matheus Silva,br BRA,"DF,MF",Moreirense,23,1997,5.3,0,3,1,33.3,0.56,0.19,0.00,0.00,13.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Pedro Manuel da Silva Moreira,pt POR,MF,Arouca,32,1989,19.1,0,12,3,25.0,0.63,0.16,0.00,0.00,16.5,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Pedro José Moreira Silva,pt POR,GK,Vizela,24,1997,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rafa Silva,pt POR,"MF,FW",Benfica,28,1993,22.6,8,49,16,32.7,2.17,0.71,0.16,0.50,16.6,0,0,0,8.3,8.3,0.17,-0.3,-0.3,Matches
Raul Silva,br BRA,DF,Estoril,31,1989,5.6,0,3,0,0.0,0.54,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Raul Silva,br BRA,DF,Braga,31,1989,5.7,2,5,4,80.0,0.87,0.70,0.40,0.50,8.7,0,0,0,1.0,1.0,0.20,+1.0,+1.0,Matches
Tiago Silva,pt POR,MF,Vitória,28,1993,21.9,3,26,7,26.9,1.19,0.32,0.04,0.14,26.4,2,2,2,2.5,1.4,0.05,+0.5,-0.4,Matches
Sílvio,pt POR,DF,Vitória,33,1987,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
David Simão,pt POR,MF,Arouca,31,1990,12.5,1,12,2,16.7,0.96,0.16,0.08,0.50,26.1,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Sphephelo Sithole,za RSA,MF,B-SAD,22,1999,16.6,0,6,0,0.0,0.36,0.00,0.00,,27.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Islam Slimani,dz ALG,FW,Sporting CP,33,1988,4.8,4,14,5,35.7,2.90,1.04,0.29,0.80,11.5,0,0,0,3.8,3.8,0.27,+0.2,+0.2,Matches
Everton Soares,br BRA,"MF,FW",Benfica,25,1996,17.8,3,38,11,28.9,2.13,0.62,0.08,0.27,19.0,0,0,0,3.0,3.0,0.08,0.0,0.0,Matches
Filipe Soares,pt POR,MF,Moreirense,22,1999,11.2,0,16,2,12.5,1.43,0.18,0.00,0.00,23.5,0,0,0,2.1,2.1,0.13,-2.1,-2.1,Matches
Marco Soares,cv CPV,"FW,MF",Arouca,37,1984,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rafa Soares,pt POR,DF,Vitória,26,1995,28.2,1,25,13,52.0,0.89,0.46,0.04,0.08,16.1,1,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
Tim Söderström,se SWE,DF,Marítimo,27,1994,0.8,0,1,1,100.0,1.32,1.32,0.00,0.00,8.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Carles Soria,es ESP,DF,Estoril,24,1996,20.2,0,10,3,30.0,0.50,0.15,0.00,0.00,17.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Afonso Sousa,pt POR,"MF,FW",B-SAD,21,2000,25.1,1,41,11,26.8,1.63,0.44,0.02,0.09,23.4,0,0,0,3.0,3.0,0.07,-2.0,-2.0,Matches
César Sousa,ao ANG,MF,B-SAD,21,2000,5.4,0,7,2,28.6,1.30,0.37,0.00,0.00,21.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Miguel Sousa,pt POR,MF,Marítimo,22,1998,3.1,0,3,0,0.0,0.96,0.00,0.00,,29.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Claudemir de Souza,br BRA,MF,Vizela,33,1988,22.3,0,5,0,0.0,0.22,0.00,0.00,,18.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches

Adel Taarabt,ma MAR,MF,Benfica,32,1989,9.6,1,12,5,41.7,1.25,0.52,0.08,0.20,28.0,1,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
Bruno Tabata,br BRA,"FW,MF",Sporting CP,24,1997,4.5,3,13,5,38.5,2.90,1.11,0.15,0.40,17.8,0,1,1,2.5,1.7,0.13,+0.5,+0.3,Matches
Kyosuke Tagawa,jp JPN,"FW,MF",Santa Clara,22,1999,5.4,5,13,6,46.2,2.43,1.12,0.38,0.83,12.7,0,0,0,3.5,3.5,0.27,+1.5,+1.5,Matches
Afonso Taira,pt POR,MF,B-SAD,29,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Talocha,pt POR,DF,Gil Vicente FC,31,1989,30.9,0,26,8,30.8,0.84,0.26,0.00,0.00,18.3,1,0,0,1.3,1.3,0.05,-1.3,-1.3,Matches
Douglas Tanque,br BRA,FW,Paços,27,1993,1.6,1,12,4,33.3,7.55,2.52,0.08,0.25,17.1,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
Mehdi Taremi,ir IRN,FW,Porto,29,1992,26.9,20,94,36,38.3,3.49,1.34,0.15,0.39,14.9,2,6,7,20.2,15.4,0.17,-0.2,-1.4,Matches
David Tavares,cv CPV,MF,Famalicão,22,1999,5.0,0,5,1,20.0,1.00,0.20,0.00,0.00,26.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Heriberto Tavares,pt POR,"FW,MF",Famalicão,24,1997,8.4,1,26,6,23.1,3.09,0.71,0.04,0.17,17.4,0,0,0,1.8,1.8,0.07,-0.8,-0.8,Matches
Yohan Tavares,pt POR,DF,B-SAD,33,1988,28.0,0,2,0,0.0,0.07,0.00,0.00,,8.0,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches
André Teles,pt POR,MF,Marítimo,24,1997,1.2,0,3,0,0.0,2.48,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Guo Tianyu,cn CHN,FW,Vizela,22,1999,0.4,0,1,0,0.0,2.73,0.00,0.00,,11.4,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
Tiago Tomás,pt POR,"MF,FW",Sporting CP,19,2002,1.9,0,6,3,50.0,3.16,1.58,0.00,0.00,17.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Vítor Tormena,br BRA,DF,Braga,25,1996,20.7,0,6,0,0.0,0.29,0.00,0.00,,12.0,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
Pedro Trigueira,pt POR,GK,Tondela,33,1988,28.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matouš Trmal,cz CZE,GK,Vitória,22,1998,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Manuel Ugarte Ribeiro,uy URU,MF,Sporting CP,20,2001,12.3,0,7,0,0.0,0.57,0.00,0.00,,30.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Zé Uilton,br BRA,"FW,DF",Paços,29,1992,21.0,1,21,9,42.9,1.00,0.43,0.05,0.11,17.8,0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
Iker Undabarrena,es ESP,MF,Tondela,26,1995,22.3,2,9,2,22.2,0.40,0.09,0.22,1.00,23.9,0,0,0,0.4,0.4,0.04,+1.6,+1.6,Matches
Mateus Uribe,co COL,MF,Porto,30,1991,22.1,1,26,8,30.8,1.18,0.36,0.04,0.13,20.5,1,0,0,1.8,1.8,0.07,-0.8,-0.8,Matches
Eugeni Valderrama,es ESP,MF,Arouca,27,1994,5.9,0,10,2,20.0,1.70,0.34,0.00,0.00,24.3,3,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Rodrigo Valente,pt POR,"MF,FW",Estoril,20,2001,0.5,0,1,1,100.0,2.14,2.14,0.00,0.00,25.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Bruno Varela,cv CPV,GK,Vitória,26,1994,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nilton Varela,pt POR,"DF,MF",B-SAD,20,2001,8.7,1,7,3,42.9,0.81,0.35,0.14,0.33,18.4,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Luciano Vega,ar ARG,MF,Estoril,22,1999,1.2,0,1,0,0.0,0.81,0.00,0.00,,30.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches

Igor Vekič,si SVN,GK,Paços,23,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Calvin Verdonk,id IDN,FW,Famalicão,24,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Veríssimo,br BRA,DF,Benfica,26,1995,9.3,3,10,5,50.0,1.08,0.54,0.30,0.60,10.7,0,0,0,1.5,1.5,0.15,+1.5,+1.5,Matches
Jan Vertonghen,be BEL,DF,Benfica,34,1987,27.6,0,19,7,36.8,0.69,0.25,0.00,0.00,11.4,0,0,0,1.5,1.5,0.08,-1.5,-1.5,Matches
Paulo Victor Vidotti,br BRA,GK,Marítimo,34,1987,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
André Vidigal,pt POR,"FW,MF",Marítimo,22,1998,23.9,1,37,9,24.3,1.55,0.38,0.03,0.11,20.6,0,0,0,3.0,3.0,0.08,-2.0,-2.0,Matches
Fabio Vieira,pt POR,"MF,FW",Porto,21,2000,14.8,6,46,12,26.1,3.12,0.81,0.13,0.50,22.2,5,0,0,3.8,3.7,0.08,+2.2,+2.3,Matches
Mikel Villanueva,ve VEN,DF,Santa Clara,28,1993,19.8,0,5,1,20.0,0.25,0.05,0.00,0.00,9.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Rúben Vinagre,pt POR,"DF,MF",Sporting CP,22,1999,6.0,0,1,0,0.0,0.17,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Carlos Vinícius,br BRA,FW,Benfica,26,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
João Virgínia,pt POR,GK,Sporting CP,21,1999,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bernardo Vital,pt POR,DF,Estoril,20,2000,15.4,1,4,2,50.0,0.26,0.13,0.25,0.50,10.5,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
Vitinha,pt POR,FW,Braga,21,2000,16.4,7,46,19,41.3,2.81,1.16,0.15,0.37,15.3,0,0,0,5.6,5.6,0.12,+1.4,+1.4,Matches
Vitinha,pt POR,MF,Porto,21,2000,25.0,2,62,26,41.9,2.48,1.04,0.03,0.08,25.3,6,0,0,3.2,3.2,0.05,-1.2,-1.2,Matches
Steven Vitória,ca CAN,DF,Moreirense,34,1987,15.8,2,18,4,22.2,1.14,0.25,0.06,0.25,13.9,3,1,2,4.3,2.7,0.15,-2.3,-1.7,Matches
Odisseas Vlachodimos,gr GRE,GK,Benfica,27,1994,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ilija Vukotić,me MNE,MF,Boavista,22,1999,9.0,0,5,2,40.0,0.56,0.22,0.00,0.00,17.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Luca Waldschmidt,de GER,"FW,MF",Benfica,25,1996,1.6,2,5,4,80.0,3.21,2.57,0.40,0.50,11.8,1,0,0,1.7,1.7,0.34,+0.3,+0.3,Matches
Walterson,br BRA,"FW,MF",Moreirense,26,1994,15.8,1,26,11,42.3,1.64,0.69,0.04,0.09,21.1,1,0,0,2.8,2.8,0.11,-1.8,-1.8,Matches
Julian Weigl,de GER,MF,Benfica,25,1995,26.8,2,19,4,21.1,0.71,0.15,0.11,0.50,21.7,0,0,0,1.5,1.5,0.08,+0.5,+0.5,Matches
Wendell,br BRA,DF,Porto,28,1993,10.6,1,6,3,50.0,0.57,0.28,0.17,0.33,18.7,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
Willyan,br BRA,"DF,MF",Portimonense,26,1995,23.7,1,21,3,14.3,0.89,0.13,0.05,0.33,14.1,0,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
Bruno Wilson,pt POR,DF,Vizela,24,1996,15.8,1,16,3,18.8,1.01,0.19,0.06,0.33,10.1,0,0,0,1.8,1.8,0.11,-0.8,-0.8,Matches
Cláudio Winck,br BRA,DF,Marítimo,27,1994,28.6,4,27,10,37.0,0.94,0.35,0.15,0.40,20.8,2,0,0,1.6,1.6,0.06,+2.4,+2.4,Matches
Xadas,pt POR,"MF,FW",Marítimo,23,1997,14.6,3,32,11,34.4,2.19,0.75,0.09,0.27,26.8,5,0,0,1.3,1.3,0.04,+1.7,+1.7,Matches

António Xavier,pt POR,"FW,MF",Estoril,29,1992,7.2,0,5,3,60.0,0.69,0.41,0.00,0.00,18.5,0,0,0,0.8,0.8,0.16,-0.8,-0.8,Matches
Roman Yaremchuk,ua UKR,FW,Benfica,25,1995,11.9,6,30,13,43.3,2.53,1.10,0.20,0.46,14.0,0,0,0,6.9,6.9,0.23,-0.9,-0.9,Matches
Hugues Zagbayou,ci CIV,MF,Vizela,31,1990,4.3,0,2,0,0.0,0.47,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Ivan Zlobin,ru RUS,GK,Famalicão,24,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kévin Zohi,ml MLI,FW,Vizela,24,1996,9.2,0,20,2,10.0,2.18,0.22,0.00,0.00,15.2,0,0,0,2.2,2.2,0.11,-2.2,-2.2,Matches
Emilijus Zubas,lt LTU,GK,Arouca,31,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
